Grade,Subject,Unit,Chapter,Topic_ID,Topic,Concept,concept_code,CoreConcept,CooboTitles,Scriptwriting,MediaFile,Production,LengthofCoboo,test
9,Mathematics,Algebra,Polynomials,122296,Algebraic Identities,Algebraic Identities Involving Squares of Expressions,newkg1527,Algebraic Identities,Algebraic Identities,2,3,3,3,7
9,Mathematics,Algebra,Polynomials,122296,Algebraic Identities,Algebraic Identities Involving Cubes of Expressions,newkg1535,Algebraic Identities,Algebraic Identities,3,1,0,0,5
9,Mathematics,Algebra,Polynomials,122296,Algebraic Identities,Application of Algebraic Identities,newkg1542,Algebraic Identities,Algebraic Identities,3,4,4,2,10
9,Mathematics,Algebra,Polynomials,122296,Algebraic Identities,Simplification Using Algebraic Identities,newkg1543,Application of Algebraic Identities,Algebraic Identities,0,0,0,0,4
9,Mathematics,Algebra,Polynomials,122296,Algebraic Identities,Expansion Using Algebraic Identities,newkg1544,Application of Algebraic Identities,Algebraic Identities,4,4,3,2,4
9,Mathematics,Algebra,Polynomials,122296,Algebraic Identities,Factorisation Using Algebraic Identities,newkg1545,Application of Algebraic Identities,Algebraic Identities,1,1,0,0,9
9,Mathematics,Algebra,Polynomials,122300,Zeros of a Polynomial,Zeroes of the Zero Polynomial,newkg1513,Zeros of a Polynomial,Zeros of a Polynomial,1,1,0,0,10
9,Mathematics,Algebra,Polynomials,122300,Zeros of a Polynomial,Zeroes of Constant Polynomials,newkg1514,Zeros of a Polynomial,Zeros of a Polynomial,3,0,4,3,6
9,Mathematics,Algebra,Polynomials,122300,Zeros of a Polynomial,Zero of Linear Polynomials,newkg1515,Zeros of a Polynomial,Zeros of a Polynomial,0,0,0,0,4
9,Mathematics,Algebra,Polynomials,122300,Zeros of a Polynomial,Number of Zeroes of a Polynomial,newkg1516,Zeros of a Polynomial,Zeros of a Polynomial,1,0,0,0,6
9,Mathematics,Algebra,Polynomials,122300,Zeros of a Polynomial,Properties of Zeros of Polynomials,newkg1517,Zeros of a Polynomial,Zeros of a Polynomial,4,4,0,3,9
9,Mathematics,Algebra,Polynomials,122296,Algebraic Identities,Algebraic Identity of Cube of Summation,newkg1536,Algebraic Identities Involving Cubes of Expressions,Cubic Identities,2,0,0,1,8
9,Mathematics,Algebra,Polynomials,122296,Algebraic Identities,Algebraic Identity of Cube of Difference,newkg1537,Algebraic Identities Involving Cubes of Expressions,Cubic Identities,1,0,0,0,7
9,Mathematics,Algebra,Polynomials,122296,Algebraic Identities,Algebraic Identity of Sum of Cubes,newkg1538,Algebraic Identities Involving Cubes of Expressions,Cubic Identities,1,3,3,1,8
9,Mathematics,Algebra,Polynomials,122296,Algebraic Identities,Algebraic Identity of Difference of Cubes,newkg1539,Algebraic Identities Involving Cubes of Expressions,Cubic Identities,2,2,0,1,10
9,Mathematics,Algebra,Polynomials,122296,Algebraic Identities,Algebraic Identities Involving Cubes of Three Variables,newkg1540,Algebraic Identities Involving Cubes of Expressions,Cubic Identities,0,0,0,0,7
9,Mathematics,Algebra,Polynomials,122296,Algebraic Identities,Algebraic Identity x^3 + y^3 + z^3 - 3xyz,newkg1541,Algebraic Identities Involving Cubes of Three Variables,Cubic Identities,2,3,0,0,5
9,Mathematics,Algebra,Polynomials,122296,Algebraic Identities,Standard Algebraic Identities,newkg1528,Algebraic Identities Involving Squares of Expressions,Algebraic Identities Involving Squares,4,3,4,1,10
9,Mathematics,Algebra,Polynomials,122296,Algebraic Identities,Algebraic Identity (x+a)(x+b),newkg1532,Algebraic Identities Involving Squares of Expressions,Algebraic Identities Involving Squares,3,4,0,0,6
9,Mathematics,Algebra,Polynomials,122296,Algebraic Identities,Algebraic Identities Involving Squares of Three Variables,newkg1533,Algebraic Identities Involving Squares of Expressions,Algebraic Identities Involving Squares,0,0,0,0,5
9,Mathematics,Algebra,Polynomials,122296,Algebraic Identities,Algebraic Identity of Square of Sum of Three Terms,newkg1534,Algebraic Identities Involving Squares of Three Variables,Algebraic Identities Involving Squares,4,4,0,1,6
9,Mathematics,Algebra,Polynomials,122298,Polynomials in One Variable,Degree of Constant Polynomials,newkg1507,Degree of Polynomial,Degree of Polynomial,2,2,0,4,8
9,Mathematics,Algebra,Polynomials,122298,Polynomials in One Variable,Degree of Zero Polynomial,newkg1508,Degree of Polynomial,Degree of Polynomial,2,0,0,2,10
9,Mathematics,Algebra,Polynomials,122299,Remainder Theorem,Remainder-quotient Theorem,newkg1519,Division of Polynomials,Division of Polynomials,3,0,0,2,7
9,Mathematics,Algebra,Polynomials,122299,Remainder Theorem,Remainder Theorem,newkg1520,Division of Polynomials,Division of Polynomials,1,1,2,4,8
9,Mathematics,Algebra,Polynomials,122297,Factorisation of Polynomials,Factor Theorem,newkg1521,Division of Polynomials,Division of Polynomials,0,0,0,0,4
9,Mathematics,Algebra,Polynomials,122297,Factorisation of Polynomials,Factor Theorem as Particular Case of Remainder Theorem,newkg1522,Factor Theorem,Factor Theorem,4,4,0,0,6
9,Mathematics,Algebra,Polynomials,122297,Factorisation of Polynomials,Factorisation of Quadratic Polynomials by Method of Splitting the Middle Term,newkg1524,Factorisation of Polynomials,Factorisation of Polynomials,2,0,4,3,8
9,Mathematics,Algebra,Polynomials,122297,Factorisation of Polynomials,Factorisation of Polynomials by Factor Theorem,newkg1525,Factorisation of Polynomials,Factorisation of Polynomials,3,0,2,3,10
9,Mathematics,Algebra,Polynomials,122298,Polynomials in One Variable,Difference between Letter Notations for Constants and Variables,newkg1489,Notation of a Constant by a Letter,Polynomial And Its Properties,2,1,1,3,5
9,Mathematics,Algebra,Polynomials,122298,Polynomials in One Variable,Polynomials in One Variable,newkg1490,Polynomial Expressions,Polynomial And Its Properties,3,2,2,1,8
9,Mathematics,Algebra,Polynomials,122298,Polynomials in One Variable,Terms in Polynomials,newkg1491,Polynomial Expressions,Polynomial And Its Properties,1,2,3,2,7
9,Mathematics,Algebra,Polynomials,122298,Polynomials in One Variable,Algebraic Expressions which are Not Polynomials,newkg1493,Polynomial Expressions,Polynomial And Its Properties,4,0,3,0,5
9,Mathematics,Algebra,Polynomials,122298,Polynomials in One Variable,Types of Polynomial,newkg1495,Polynomial Expressions,Polynomial And Its Properties,2,4,1,0,7
9,Mathematics,Algebra,Polynomials,122298,Polynomials in One Variable,Degree of Polynomial,newkg1502,Polynomial Expressions,Degree of Polynomial,0,0,0,0,6
9,Mathematics,Algebra,Polynomials,122298,Polynomials in One Variable,Polynomials in More than One Variable,newkg1509,Polynomial Expressions,Polynomial Expressions,3,2,0,0,9
9,Mathematics,Algebra,Polynomials,122298,Polynomials in One Variable,Value of a Polynomial for Given Values of Variables,newkg1510,Polynomial Expressions,Polynomial Expressions,0,0,0,0,8
9,Mathematics,Algebra,Polynomials,122300,Zeros of a Polynomial,Zeros of a Polynomial,newkg1511,Polynomial Expressions,Polynomial Expressions,3,0,2,4,5
9,Mathematics,Algebra,Polynomials,122300,Zeros of a Polynomial,Polynomial Equations,newkg1512,Polynomial Expressions,Polynomial Expressions,4,3,4,0,5
9,Mathematics,Algebra,Polynomials,122299,Remainder Theorem,Division of Polynomials,newkg1518,Polynomial Expressions,Polynomial Expressions,0,0,0,0,9
9,Mathematics,Algebra,Polynomials,122297,Factorisation of Polynomials,Factorisation of Polynomials,newkg1523,Polynomial Expressions,Factorisation of Polynomials,2,2,0,0,7
9,Mathematics,Algebra,Polynomials,122298,Polynomials in One Variable,Notation of a Polynomial in One Variable,newkg1494,Polynomials in One Variable,Polynomial Expressions,3,3,0,2,6
9,Mathematics,Algebra,Polynomials,122296,Algebraic Identities,Algebraic Identity of Square of Sum of Two Terms,newkg1529,Standard Algebraic Identities,Standard Algebraic Identities,4,1,1,2,5
9,Mathematics,Algebra,Polynomials,122296,Algebraic Identities,Algebraic Identity of Square of Difference of Two Terms,newkg1530,Standard Algebraic Identities,Standard Algebraic Identities,2,4,1,2,8
9,Mathematics,Algebra,Polynomials,122296,Algebraic Identities,Algebraic Identity of Difference of Two Squares,newkg1531,Standard Algebraic Identities,Standard Algebraic Identities,3,4,0,0,5
9,Mathematics,Algebra,Polynomials,122298,Polynomials in One Variable,Coefficients of Terms in Polynomials,newkg1492,Terms in Polynomials,Types of Polynomial,4,3,2,0,8
9,Mathematics,Algebra,Polynomials,122298,Polynomials in One Variable,Constant Polynomial,newkg1496,Types of Polynomial,Types of Polynomial,0,0,0,0,5
9,Mathematics,Algebra,Polynomials,122298,Polynomials in One Variable,Zero Polynomial,newkg1497,Types of Polynomial,Types of Polynomial,4,4,0,2,9
9,Mathematics,Algebra,Polynomials,122298,Polynomials in One Variable,Types of Polynomial Based on Number of Terms,newkg1498,Types of Polynomial,Types of Polynomial,1,1,0,0,8
9,Mathematics,Algebra,Polynomials,122298,Polynomials in One Variable,Types of Polynomials on the Basis of Degree,newkg1503,Types of Polynomial,Types of Polynomial,0,0,0,0,9
9,Mathematics,Algebra,Polynomials,122298,Polynomials in One Variable,Monomial,newkg1499,Types of Polynomial based on Number of Terms,Types of Polynomial based on Number of Terms,0,0,0,0,10
9,Mathematics,Algebra,Polynomials,122298,Polynomials in One Variable,Binomial,newkg1500,Types of Polynomial based on Number of Terms,Types of Polynomial based on Number of Terms,4,0,4,4,5
9,Mathematics,Algebra,Polynomials,122298,Polynomials in One Variable,Trinomial,newkg1501,Types of Polynomial based on Number of Terms,Types of Polynomial based on Number of Terms,2,1,0,0,5
9,Mathematics,Algebra,Polynomials,122298,Polynomials in One Variable,Linear Polynomial,newkg1504,Types of Polynomials on the Basis of Degree,Types of Polynomials on the Basis of Degree,1,0,0,0,5
9,Mathematics,Algebra,Polynomials,122298,Polynomials in One Variable,Quadratic Polynomial,newkg1505,Types of Polynomials on the Basis of Degree,Types of Polynomials on the Basis of Degree,3,0,0,0,4
9,Mathematics,Algebra,Polynomials,122298,Polynomials in One Variable,Cubic Polynomial,newkg1506,Types of Polynomials on the Basis of Degree,Types of Polynomials on the Basis of Degree,0,0,0,0,6
9,Mathematics,Statistics and Probability,Probability,122301,Probability -an Experimental Approach,Range of Probability of an Event,newkg1921,Empirical Probability of an Event,Trials of an Experiment,2,4,0,1,6
9,Mathematics,Statistics and Probability,Probability,122301,Probability -an Experimental Approach,Outcomes Favourable to an Event,newkg1917,Event in an Experiment,Event in an Experiment,4,2,4,1,8
9,Mathematics,Statistics and Probability,Probability,122301,Probability -an Experimental Approach,Outcomes Unfavourable to an Event,newkg1918,Event in an Experiment,Event in an Experiment,0,0,0,0,10
9,Mathematics,Statistics and Probability,Probability,122301,Probability -an Experimental Approach,Occurrence of Event in a Trial,newkg1919,Event in an Experiment,Event in an Experiment,1,4,2,2,6
9,Mathematics,Statistics and Probability,Probability,122301,Probability -an Experimental Approach,Probability,newkg1910,Probability,Probability,3,3,0,0,7
9,Mathematics,Statistics and Probability,Probability,122301,Probability -an Experimental Approach,Probability as Chance,newkg1911,Probability,Probability,1,0,0,1,10
9,Mathematics,Statistics and Probability,Probability,122301,Probability -an Experimental Approach,Experiment in Probability,newkg1912,Probability,Probability,2,3,3,1,8
9,Mathematics,Statistics and Probability,Probability,122301,Probability -an Experimental Approach,Trials of an Experiment,newkg1913,Probability,Probability,0,0,0,0,5
9,Mathematics,Statistics and Probability,Probability,122301,Probability -an Experimental Approach,Event in an Experiment,newkg1916,Probability,Probability,0,0,0,0,9
9,Mathematics,Statistics and Probability,Probability,122301,Probability -an Experimental Approach,Empirical Probability of an Event,newkg1920,Probability,Probability,0,0,0,0,10
9,Mathematics,Statistics and Probability,Probability,122301,Probability -an Experimental Approach,Possible Outcomes in a Trial,newkg1914,Trials of an Experiment,Trials of an Experiment,4,4,0,0,4
9,Mathematics,Statistics and Probability,Probability,122301,Probability -an Experimental Approach,Uncertainty of Outcomes in a Trial,newkg1915,Trials of an Experiment,Trials of an Experiment,3,4,1,2,10
9,Mathematics,Geometry,Quadrilaterals,,Types of Quadrilaterals,Properties of Angles of a Kite Shaped Quadrilateral,newkg1696,A Kite Shaped Quadrilateral,Kite And Its Properties,4,0,1,4,8
9,Mathematics,Geometry,Quadrilaterals,,Types of Quadrilaterals,Properties of Diagonals of a Kite Shaped Quadrilateral,newkg1697,A Kite Shaped Quadrilateral,Kite And Its Properties,2,4,4,3,5
9,Mathematics,Geometry,Quadrilaterals,,Types of Quadrilaterals,Properties of Sides of a Kite Shaped Quadrilateral,newkg1698,A Kite Shaped Quadrilateral,Kite And Its Properties,2,2,4,1,4
9,Mathematics,Geometry,Quadrilaterals,122326,Properties of a Parallelogram,Relation between Rectangle and Parallelogram,newkg1717,Rectangle,Rectangle And Its Properties,4,3,0,0,6
9,Mathematics,Geometry,Quadrilaterals,122326,Properties of a Parallelogram,Relation between Rectangle and Rhombus,newkg1718,Rectangle,Rectangle And Its Properties,3,0,0,0,9
9,Mathematics,Geometry,Quadrilaterals,122326,Properties of a Parallelogram,Sufficient Condition for a Quadrilateral to be a Rectangle,newkg1719,Rectangle,Rectangle And Its Properties,4,4,0,0,8
9,Mathematics,Geometry,Quadrilaterals,122326,Properties of a Parallelogram,Properties for Sides of a Rectangle,newkg1720,Rectangle,Rectangle And Its Properties,1,2,3,1,10
9,Mathematics,Geometry,Quadrilaterals,122326,Properties of a Parallelogram,Properties for Diagonals of a Rectangle,newkg1721,Rectangle,Rectangle And Its Properties,0,0,0,0,10
9,Mathematics,Geometry,Quadrilaterals,122326,Properties of a Parallelogram,Properties for Angles of a Rectangle,newkg1722,Rectangle,Rectangle And Its Properties,4,0,1,4,6
9,Mathematics,Geometry,Quadrilaterals,122326,Properties of a Parallelogram,Elements of a Parallelogram,newkg1700,Parallelogram,Parallelogram,2,3,2,4,4
9,Mathematics,Geometry,Quadrilaterals,122326,Properties of a Parallelogram,Relation between a Trapezium and a Parallelogram,newkg1701,Parallelogram,Parallelogram,3,0,3,0,8
9,Mathematics,Geometry,Quadrilaterals,122326,Properties of a Parallelogram,Relation between a Kite and a Parallelogram,newkg1702,Parallelogram,Parallelogram,1,4,0,0,8
9,Mathematics,Geometry,Quadrilaterals,122326,Properties of a Parallelogram,Sufficient Condition for a Quadrilateral to be a Parallelogram,newkg1703,Parallelogram,Parallelogram,3,2,1,3,5
9,Mathematics,Geometry,Quadrilaterals,122326,Properties of a Parallelogram,Properties of a Parallelogram,newkg1704,Parallelogram,Parallelogram,1,4,3,2,9
9,Mathematics,Geometry,Quadrilaterals,122326,Properties of a Parallelogram,Parallelogram as a Sum of Two Congruent Triangles,newkg1708,Parallelogram,Parallelogram,3,2,2,2,4
9,Mathematics,Geometry,Quadrilaterals,122326,Properties of a Parallelogram,Properties for Sides of a Parallelogram,newkg1705,Properties of a Parallelogram,Properties of a Parallelogram,0,0,0,0,10
9,Mathematics,Geometry,Quadrilaterals,122326,Properties of a Parallelogram,Properties for Angles of a Parallelogram,newkg1706,Properties of a Parallelogram,Properties of a Parallelogram,0,0,0,0,7
9,Mathematics,Geometry,Quadrilaterals,122326,Properties of a Parallelogram,Properties for Diagonals of a Parallelogram,newkg1707,Properties of a Parallelogram,Properties of a Parallelogram,0,0,0,0,8
9,Mathematics,Geometry,Quadrilaterals,122327,The Mid-point Theorem,Mid Point Theorem in Triangle,newkg1731,Properties of a Parallelogram,Properties of a Parallelogram,3,1,0,4,8
9,Mathematics,Geometry,Quadrilaterals,122327,The Mid-point Theorem,Mid Point Parallel Line Theorem in Triangle,newkg1732,Properties of a Parallelogram,Properties of a Parallelogram,1,3,0,0,7
9,Mathematics,Geometry,Quadrilaterals,122327,The Mid-point Theorem,Mid Point Theorem in Quadrilateral,newkg1733,Properties of a Parallelogram,Properties of a Parallelogram,1,0,3,3,10
9,Mathematics,Geometry,Quadrilaterals,,,Quadrilaterals,newkg1687,Quadrilaterals,Quadrilaterals,3,4,0,3,8
